,index,CMPLNT_NUM,LAW_CAT_CD,OFNS_DESC,BORO_NM,Latitude,Longitude
2642,2642,561752836,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.69164062100003,-73.98777710299998
2643,2643,399259335,FELONY,MISCELLANEOUS PENAL LAW,QUEENS,40.60230308200005,-73.75217181299999
2644,2644,937413483,FELONY,MISCELLANEOUS PENAL LAW,BROOKLYN,40.629863380000074,-73.970153381
2645,2645,180663147,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.704195094000056,-73.92346048099995
2646,2646,675901876,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,BROOKLYN,40.651534254000076,-74.00887047599997
2647,2647,671879120,MISDEMEANOR,FRAUDS,MANHATTAN,40.80171720800007,-73.93435039399995
2648,2648,625378062,VIOLATION,HARRASSMENT 2,BROOKLYN,40.653781156000036,-73.93110824699994
2649,2649,541442904,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,QUEENS,40.721229461000064,-73.80504289299995
2650,2650,833614760,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BRONX,40.86405102600002,-73.84628757499998
2651,2651,835549394,VIOLATION,HARRASSMENT 2,BROOKLYN,40.66790942700004,-73.93260042799993
2652,2652,406418866,MISDEMEANOR,DANGEROUS DRUGS,QUEENS,40.756249569000026,-73.87886304199995
2653,2653,536601311,VIOLATION,HARRASSMENT 2,BRONX,40.86333844800004,-73.89646978499997
2654,2654,987156876,FELONY,BURGLARY,BRONX,40.834571796000034,-73.88831133599997
2655,2655,182208758,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.60109895000005,-73.99470420599994
2656,2656,750969858,MISDEMEANOR,PETIT LARCENY,BRONX,40.895243728000025,-73.85636127099998
2657,2657,453583264,FELONY,DANGEROUS WEAPONS,BROOKLYN,40.71664102500005,-73.93923196999998
2658,2658,883635171,FELONY,ROBBERY,MANHATTAN,40.76187469000007,-73.96635808399995
2659,2659,318076416,FELONY,MISCELLANEOUS PENAL LAW,BROOKLYN,40.66713587700008,-73.86697804199997
2660,2660,901214874,FELONY,POSSESSION OF STOLEN PROPERTY,BRONX,40.85832086300008,-73.91644707599994
2661,2661,516770330,FELONY,BURGLARY,BROOKLYN,40.679011668000044,-73.91922068399998
2662,2662,454843653,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,QUEENS,40.70561530600002,-73.78841808299995
2663,2663,681116624,MISDEMEANOR,PETIT LARCENY,QUEENS,40.68341507000007,-73.85335260699995
2664,2664,315164850,MISDEMEANOR,PETIT LARCENY,QUEENS,40.69596188700007,-73.77256320599997
2665,2665,527262410,VIOLATION,HARRASSMENT 2,MANHATTAN,40.75226444800006,-73.99155933799993
2666,2666,404827257,FELONY,CRIMINAL MISCHIEF & RELATED OF,QUEENS,40.68373291100005,-73.81488758599994
2667,2667,604579205,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.71056063800006,-74.00840581199995
2668,2668,199580275,VIOLATION,HARRASSMENT 2,BROOKLYN,40.69400694300003,-73.99144049599995
2669,2669,510719098,FELONY,GRAND LARCENY,BRONX,40.81096610900005,-73.90890950299999
2670,2670,626512423,MISDEMEANOR,PETIT LARCENY,BRONX,40.82246558600008,-73.92691586299998
2671,2671,143573079,FELONY,ROBBERY,QUEENS,40.744321712000044,-73.81884055999996
2672,2672,915654166,FELONY,GRAND LARCENY OF MOTOR VEHICLE,BRONX,40.852490120000034,-73.83234337099998
2673,2673,841222273,FELONY,FELONY ASSAULT,BRONX,40.823153055000034,-73.89042250299997
2674,2674,535582034,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.659131480000035,-73.90515576399997
2675,2675,987424619,FELONY,DANGEROUS DRUGS,BROOKLYN,40.711120780000044,-73.95620098299997
2676,2676,365865022,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,MANHATTAN,40.72902817200002,-73.97717348099997
2677,2677,295526146,FELONY,FELONY ASSAULT,MANHATTAN,40.834699370000074,-73.94249577899996
2678,2678,963835009,MISDEMEANOR,PETIT LARCENY,BRONX,40.872046286000064,-73.87588601599998
2679,2679,247101373,FELONY,CRIMINAL MISCHIEF & RELATED OF,QUEENS,40.71224785000004,-73.76903757999997
2680,2680,410025316,FELONY,BURGLARY,MANHATTAN,40.74049991700008,-73.98605764399997
2681,2681,455473927,MISDEMEANOR,PETIT LARCENY,QUEENS,40.73392684100002,-73.87158239799999
2682,2682,229261571,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.79581483100003,-73.93710106499998
2683,2683,482716509,FELONY,GRAND LARCENY,MANHATTAN,40.79884150100002,-73.96887128099996
2684,2684,383632315,FELONY,FELONY ASSAULT,QUEENS,40.69958985200003,-73.83498190599995
2685,2685,844796040,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.82236838200004,-73.95061419799998
2686,2686,277761958,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.685769376000046,-73.91550224899999
2687,2687,242264024,FELONY,GRAND LARCENY,MANHATTAN,40.794515091000044,-73.96632353299998
2688,2688,561994553,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.69252937600004,-73.94138872699995
2689,2689,460525730,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,MANHATTAN,40.736569752000044,-73.98902098899998
2690,2690,798577339,VIOLATION,HARRASSMENT 2,BROOKLYN,40.68273388400007,-73.94837041099998
2691,2691,848136489,VIOLATION,HARRASSMENT 2,BRONX,40.839961352000046,-73.87650243699994
2692,2692,764060747,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,BROOKLYN,40.665966827000034,-73.86957209199994
2693,2693,239653730,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,QUEENS,40.68816867900005,-73.84884569699994
2694,2694,455621029,FELONY,MISCELLANEOUS PENAL LAW,STATEN ISLAND,40.594615033000025,-74.08442849199997
2695,2695,204454051,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.68293497400003,-73.74128988299998
2696,2696,838644314,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,MANHATTAN,40.758759600000076,-73.97868294999995
2697,2697,845202183,FELONY,CRIMINAL MISCHIEF & RELATED OF,QUEENS,40.71821233300005,-73.84427907999998
2698,2698,414428704,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.713907307000056,-73.97724358899995
2699,2699,981782657,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.66646466200007,-73.90410359499998
2700,2700,332165347,MISDEMEANOR,PETIT LARCENY,BRONX,40.81743285600004,-73.89021153999995
2701,2701,902911202,VIOLATION,HARRASSMENT 2,QUEENS,40.70024005400006,-73.90524514799995
2702,2702,196050810,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BRONX,40.84904023800004,-73.90481269999998
2703,2703,901343924,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.74082451100002,-73.97426085799998
2704,2704,650958254,MISDEMEANOR,PETIT LARCENY,BRONX,40.82199631700007,-73.91501493999993
2705,2705,370643186,VIOLATION,HARRASSMENT 2,QUEENS,40.712005417000064,-73.73072722999996
2706,2706,892424801,FELONY,GRAND LARCENY,BROOKLYN,40.700733765000045,-73.94193330699994
2707,2707,618528916,MISDEMEANOR,PETIT LARCENY,QUEENS,40.704115107000064,-73.79825466899997
2708,2708,739692698,FELONY,GRAND LARCENY,MANHATTAN,40.76983029100006,-73.98619230399999
2709,2709,712020954,MISDEMEANOR,OTHER OFFENSES RELATED TO THEF,BROOKLYN,40.64495048500004,-73.92145283499997
2710,2710,242708477,FELONY,MISCELLANEOUS PENAL LAW,BROOKLYN,40.663630486000045,-73.95552928899998
2711,2711,880577267,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.734418025000025,-73.99085075999993
2712,2712,403529892,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.85214118700002,-73.92237572199997
2713,2713,467627280,VIOLATION,HARRASSMENT 2,QUEENS,40.70059287300006,-73.81585419699995
2714,2714,434879280,VIOLATION,HARRASSMENT 2,BRONX,40.809970985000064,-73.91782630099993
2715,2715,115908499,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.58207430800008,-73.97246798999998
2716,2716,443758569,FELONY,FORGERY,BRONX,40.87549396800007,-73.85069069199994
2717,2717,943189520,FELONY,GRAND LARCENY,MANHATTAN,40.71846538200003,-74.01046666499997
2718,2718,116066037,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.66194314900008,-73.92102913399998
2719,2719,473393977,MISDEMEANOR,PETIT LARCENY,BRONX,40.82679575600008,-73.89090791699994
2720,2720,555305339,MISDEMEANOR,PETIT LARCENY,STATEN ISLAND,40.534819070000026,-74.15151907299997
2721,2721,149628167,FELONY,MISCELLANEOUS PENAL LAW,BRONX,40.834725680000076,-73.89432798599995
2722,2722,810341741,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.618714615000044,-73.93258526299998
2723,2723,366976007,VIOLATION,HARRASSMENT 2,BROOKLYN,40.640030316000036,-73.90828888299995
2724,2724,310671404,VIOLATION,HARRASSMENT 2,MANHATTAN,40.792695292000076,-73.93937924199997
2725,2725,384212823,FELONY,FELONY ASSAULT,BROOKLYN,40.67476654100005,-73.95004212899995
2726,2726,952884318,FELONY,OTHER STATE LAWS (NON PENAL LA,BROOKLYN,40.66708041300007,-73.98805555799999
2727,2727,640116529,FELONY,MISCELLANEOUS PENAL LAW,BROOKLYN,40.632045176000084,-73.92246239199994
2728,2728,589966242,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.68417366700004,-73.87773201199997
2729,2729,218160670,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.65879146000003,-73.94896922099997
2730,2730,386203957,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.712229008000065,-73.98683547899995
2731,2731,530252083,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.80355590100004,-73.96523172799994
2732,2732,468104708,FELONY,GRAND LARCENY,BRONX,40.83992414800008,-73.91791218199995
2733,2733,263228604,FELONY,MISCELLANEOUS PENAL LAW,BROOKLYN,40.66771539100006,-73.90635474099996
2734,2734,707247519,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,BROOKLYN,40.65388611000003,-73.95449784399995
2735,2735,168729017,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.71141033400005,-73.94642202399997
2736,2736,744636085,FELONY,GRAND LARCENY,BROOKLYN,40.64188755400005,-73.97926077899997
2737,2737,671045266,VIOLATION,HARRASSMENT 2,QUEENS,40.671617079000036,-73.75326611199995
2738,2738,409380783,MISDEMEANOR,PETIT LARCENY,QUEENS,40.756994572000046,-73.939563331
2739,2739,334664978,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,BROOKLYN,40.59712056600006,-73.94124921699995
2740,2740,115822992,FELONY,GRAND LARCENY,BROOKLYN,40.68888508100008,-73.98993751299997
2741,2741,763070560,MISDEMEANOR,FRAUDS,STATEN ISLAND,40.594991734000075,-74.07129691499993
2742,2742,237640367,MISDEMEANOR,PETIT LARCENY,QUEENS,40.70934038300004,-73.89730771899998
2743,2743,325665663,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,MANHATTAN,40.72427065800008,-73.97323182199995
2744,2744,681003561,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.62117693700003,-74.02649197499993
2745,2745,164733770,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.65351507200006,-73.96060317099993
2746,2746,701386563,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.736358903000045,-73.99757658899993
2747,2747,445176550,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.643785783000055,-74.00811633199999
2748,2748,965211450,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,BRONX,40.808061135000045,-73.92248131399998
2749,2749,833963812,VIOLATION,HARRASSMENT 2,BRONX,40.83507919300007,-73.91715926599994
2750,2750,281486606,MISDEMEANOR,PETIT LARCENY,BRONX,40.82872386500002,-73.92319076799998
2751,2751,910411886,VIOLATION,HARRASSMENT 2,MANHATTAN,40.83330161500004,-73.94111656199995
2752,2752,555768519,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.70607933000008,-73.800813152
2753,2753,962937115,MISDEMEANOR,PETIT LARCENY,QUEENS,40.73158597500003,-73.92483620299998
2754,2754,571550633,VIOLATION,HARRASSMENT 2,QUEENS,40.76367171200008,-73.82562870599996
2755,2755,685794148,MISDEMEANOR,PETIT LARCENY,BRONX,40.87367103500002,-73.90801364899994
2756,2756,181841393,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.75570186700002,-73.97822191599995
2757,2757,967488780,FELONY,GRAND LARCENY,MANHATTAN,40.77285499300007,-73.94783480399997
2758,2758,326669502,VIOLATION,HARRASSMENT 2,QUEENS,40.754906240000025,-73.92615620599996
2759,2759,149938224,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.77841252300004,-73.98208876999998
2760,2760,914802234,FELONY,ROBBERY,BROOKLYN,40.694463380000045,-73.934344207
2761,2761,320190699,VIOLATION,HARRASSMENT 2,BRONX,40.85626108600008,-73.89182115999995
2762,2762,768272006,MISDEMEANOR,OTHER OFFENSES RELATED TO THEF,BRONX,40.83726411300007,-73.85812354599993
2763,2763,511005446,FELONY,GRAND LARCENY,QUEENS,40.746166352000046,-73.85810100799995
2764,2764,640313860,MISDEMEANOR,FRAUDS,MANHATTAN,40.720463840000036,-74.00685220399998
2765,2765,159492107,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.853320229000076,-73.90602475199995
2766,2766,226536332,FELONY,GRAND LARCENY,MANHATTAN,40.76365286300006,-73.97558408999998
2767,2767,101918339,VIOLATION,HARRASSMENT 2,MANHATTAN,40.82437748600006,-73.94451363399995
2768,2768,339825680,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.81978668500005,-73.92682848199999
2769,2769,239074462,VIOLATION,HARRASSMENT 2,BROOKLYN,40.689707690000034,-73.98295637399997
2770,2770,959462589,FELONY,GRAND LARCENY,BROOKLYN,40.64588582400006,-73.99875822599995
2771,2771,833210717,VIOLATION,HARRASSMENT 2,BRONX,40.80550434700007,-73.91647725199994
2772,2772,878888456,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.66784984000003,-73.79911053599994
2773,2773,939779975,VIOLATION,HARRASSMENT 2,BRONX,40.830579863000025,-73.92834152299997
2774,2774,229130086,MISDEMEANOR,DANGEROUS WEAPONS,MANHATTAN,40.75475635200007,-73.98789185499999
2775,2775,963412234,MISDEMEANOR,PETIT LARCENY,BRONX,40.89754616600004,-73.85389299899998
2776,2776,496757957,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,BROOKLYN,40.58207430800008,-73.97246798999998
2777,2777,209454441,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.67807911800003,-73.87412349399995
2778,2778,249298369,FELONY,FORGERY,QUEENS,40.748810089000074,-73.86308315299993
2779,2779,449753033,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BRONX,40.83948595600003,-73.88389037099995
2780,2780,199030803,MISDEMEANOR,SEX CRIMES,QUEENS,40.58646552900007,-73.81652172299994
2781,2781,120213014,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,STATEN ISLAND,40.61559274200005,-74.07358450899994
2782,2782,833639796,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.74755456500003,-73.99313707899995
2783,2783,535591777,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,BROOKLYN,40.63697488200007,-73.89794152199994
2784,2784,243935335,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.66661170300007,-73.95654381199995
2785,2785,540050640,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.61671750700003,-73.94496359399994
2786,2786,986974030,VIOLATION,HARRASSMENT 2,QUEENS,40.59405184600007,-73.78913525699994
2787,2787,460943651,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.755936991000056,-73.992598403
2788,2788,515373510,FELONY,GRAND LARCENY,QUEENS,40.71444327300003,-73.81950253299993
2789,2789,374499703,VIOLATION,HARRASSMENT 2,BROOKLYN,40.71229171300007,-73.93625645499998
2790,2790,244097819,MISDEMEANOR,PETIT LARCENY,BRONX,40.82849393200007,-73.90554670999995
2791,2791,648125597,FELONY,SEX CRIMES,BROOKLYN,40.67110691100004,-73.88143295699997
2792,2792,611048394,VIOLATION,HARRASSMENT 2,BRONX,40.82309020400004,-73.90298905999998
2793,2793,899105354,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,BRONX,40.853669686000046,-73.86773280999995
2794,2794,322649382,FELONY,ROBBERY,BROOKLYN,40.582064694000046,-73.96721186999997
2795,2795,502027005,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.69023946900006,-73.95153781299997
2796,2796,563175207,MISDEMEANOR,PETIT LARCENY,BRONX,40.910331089000074,-73.90377703199994
2797,2797,638655158,VIOLATION,HARRASSMENT 2,BRONX,40.861949676000044,-73.84919546999998
2798,2798,632225629,MISDEMEANOR,PETIT LARCENY,QUEENS,40.76396501100004,-73.78777065299995
2799,2799,556577892,FELONY,MISCELLANEOUS PENAL LAW,MANHATTAN,40.745450796000064,-73.98143719999997
2800,2800,244974092,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BRONX,40.844221995000055,-73.85160662299995
2801,2801,717685149,VIOLATION,HARRASSMENT 2,BRONX,40.87434473600007,-73.83707573799995
2802,2802,414094552,MISDEMEANOR,SEX CRIMES,BRONX,40.816391847000034,-73.89529641399997
2803,2803,371530747,MISDEMEANOR,PETIT LARCENY,STATEN ISLAND,40.62710733800003,-74.08885745999999
2804,2804,669499105,MISDEMEANOR,OTHER OFFENSES RELATED TO THEF,STATEN ISLAND,40.612551309000025,-74.12968531699995
2805,2805,628301687,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BRONX,40.84476226700008,-73.92478422899995
2806,2806,341138483,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.71396412400002,-73.99132971799997
2807,2807,411302120,VIOLATION,HARRASSMENT 2,BROOKLYN,40.667297692000034,-73.90916337699997
2808,2808,512691145,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.75461336400008,-73.98561795299997
2809,2809,994803079,VIOLATION,HARRASSMENT 2,BROOKLYN,40.65351821100006,-73.88674399199994
2810,2810,532895880,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.885031456000036,-73.85693665899998
2811,2811,859302403,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.76068323000004,-73.97644429599995
2812,2812,231649180,MISDEMEANOR,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,BRONX,40.85592801900003,-73.91719113799998
2813,2813,230053709,FELONY,MISCELLANEOUS PENAL LAW,QUEENS,40.68298302800008,-73.83243422399994
2814,2814,352879435,FELONY,FELONY ASSAULT,BROOKLYN,40.690008127000056,-73.943785269
2815,2815,700523317,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,BROOKLYN,40.68845184700007,-73.97486161099994
2816,2816,221174728,VIOLATION,HARRASSMENT 2,QUEENS,40.759891536000055,-73.93679206499998
2817,2817,826103164,FELONY,MISCELLANEOUS PENAL LAW,BROOKLYN,40.64310948400004,-73.96923580199996
2818,2818,904278525,FELONY,GRAND LARCENY,BRONX,40.845795588000044,-73.89189239399997
2819,2819,652711050,MISDEMEANOR,PETIT LARCENY,QUEENS,40.73533091600007,-73.87545147199995
2820,2820,703262170,VIOLATION,HARRASSMENT 2,BROOKLYN,40.70398202800004,-73.96537742999998
2821,2821,244225958,FELONY,THEFT-FRAUD,BRONX,40.84304924000002,-73.90908242699999
2822,2822,765352341,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,MANHATTAN,40.745301320000074,-73.99848931699995
2823,2823,264762760,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.67557588700004,-74.00726217999993
2824,2824,841186460,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.833183943000044,-73.94180687699999
2825,2825,832725175,VIOLATION,HARRASSMENT 2,QUEENS,40.76101134700008,-73.81982034099997
2826,2826,440414618,FELONY,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.577619067000064,-73.96144350199995
2827,2827,946211105,MISDEMEANOR,PETIT LARCENY,QUEENS,40.74880789900004,-73.95332502099996
2828,2828,914625643,MISDEMEANOR,PETIT LARCENY,BRONX,40.88258651500007,-73.90221152199997
2829,2829,558521988,MISDEMEANOR,FRAUDS,MANHATTAN,40.73164327200004,-74.00624357399995
2830,2830,182212803,VIOLATION,HARRASSMENT 2,STATEN ISLAND,40.59891711300003,-74.06618049299993
2831,2831,488235564,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.687358566000064,-73.98591731099998
2832,2832,182669756,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,QUEENS,40.768940729000064,-73.91144357199995
2833,2833,702326921,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.61211916600007,-73.99224336799993
2834,2834,794794456,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BRONX,40.88529287500006,-73.82732772699995
2835,2835,232122203,FELONY,DANGEROUS WEAPONS,BROOKLYN,40.664560007000034,-73.86826279099995
2836,2836,422724357,MISDEMEANOR,PETIT LARCENY,BRONX,40.867263716000025,-73.89685776699997
2837,2837,886060876,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.591214867000076,-73.97405567699997
2838,2838,806539124,FELONY,ROBBERY,BRONX,40.86846737800005,-73.82158284599996
2839,2839,889082737,MISDEMEANOR,SEX CRIMES,BROOKLYN,40.689615497000034,-73.92439311199999
2840,2840,993705293,VIOLATION,HARRASSMENT 2,STATEN ISLAND,40.64021216000003,-74.07567630599993
2841,2841,132206881,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.815669753000066,-73.85678590599997
2842,2842,390311897,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.740651926000055,-73.97580181999997
2843,2843,591285853,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.814267648000055,-73.94818528599995
2844,2844,521637089,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.697400473000066,-73.95130180499996
2845,2845,680422120,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,MANHATTAN,40.74861698700005,-74.00042010299995
2846,2846,783580315,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,QUEENS,40.693360320000075,-73.90040472599996
2847,2847,609560226,FELONY,GRAND LARCENY,QUEENS,40.784560258000056,-73.77689353999993
2848,2848,365219073,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.71303452700005,-73.93945890299993
2849,2849,445202661,VIOLATION,HARRASSMENT 2,BROOKLYN,40.66245192500002,-73.98197932899996
2850,2850,147366245,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.76733554700007,-73.95487521099994
2851,2851,974562620,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,MANHATTAN,40.82735870400006,-73.95162223299997
2852,2852,111610683,FELONY,ROBBERY,MANHATTAN,40.84439416900005,-73.93812496099997
2853,2853,903327830,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,MANHATTAN,40.73987766000005,-73.99686917399998
2854,2854,364308174,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,MANHATTAN,40.79508036400005,-73.93918926599997
2855,2855,922683230,FELONY,GRAND LARCENY,MANHATTAN,40.76187469000007,-73.96635808399995
2856,2856,483224871,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.630002786000034,-73.94598660499997
2857,2857,447180414,VIOLATION,HARRASSMENT 2,BRONX,40.85666234300004,-73.86615796899997
2858,2858,192171790,MISDEMEANOR,DANGEROUS DRUGS,BRONX,40.85639623900005,-73.90176562699997
2859,2859,146317853,MISDEMEANOR,PETIT LARCENY,BRONX,40.83449271300003,-73.92657380099996
2860,2860,638003130,VIOLATION,HARRASSMENT 2,BRONX,40.857238969000036,-73.90517330999995
2861,2861,570032125,FELONY,GRAND LARCENY,MANHATTAN,40.75053911200007,-73.97883355599998
2862,2862,799892458,FELONY,DANGEROUS DRUGS,BROOKLYN,40.699538508000046,-73.92978068299993
2863,2863,738726732,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.80578802900004,-73.967513463
2864,2864,272560742,FELONY,GRAND LARCENY,QUEENS,40.736117129000036,-73.70884211299993
2865,2865,382075561,VIOLATION,HARRASSMENT 2,MANHATTAN,40.76428632600005,-73.97301719399997
2866,2866,189501363,FELONY,FELONY ASSAULT,BROOKLYN,40.688435148000046,-73.92018284299998
2867,2867,682458105,VIOLATION,HARRASSMENT 2,QUEENS,40.75062700400008,-73.76185934899995
2868,2868,752232997,FELONY,GRAND LARCENY,QUEENS,40.71746273900004,-73.73938462099994
